# Category catalogue for luci-app-traffic - generated by tools/build-catalog.js
# Do not edit by hand: re-run the generator to refresh it.
Media	amazonvideodirect.cc
Education	amdigital.co.uk
IPTV	amdlive-ch01-ctnd-com.akamaized.net
IPTV	amdlive-ch03-ctnd-com.akamaized.net
Entertainment	amediateka.ru
IPTV	americaneagle-lh.akamaihd.net
IPTV	amg01573-7nn-7nnono-ono-pcdj3.amagi.tv
Media	amic.ru
Tracker	amigacity.xyz
IPTV	ammantv.c.s73cdn.net
IPTV	ammo-espanol-plex.amagi.tv
Proxy	amnezia.org
Adult	amodoll.com
IPTV	ams-lp10.9c9media.com
IPTV	ams-lp5.9c9media.com
IPTV	ams-lp6.9c9media.com
Education	ams.org
Government	amur.ru
VPN	amytele.com
Adult	anacams.com
Adult	anal-f.net
Adult	anal.casa
Adult	anal.media
Adult	analdin.com
Hardware	analog.com
Adult	analsaga.com
Adult	analtime.org
Adult	analvids.com
Ads	analytics.umetrip.com
Education	analytictech.com
Education	anatomy.tv
Education	ancientbooks.cn
Media	androidauthority.com
Hardware	androidfilehost.com
Media	androidgo.duapp.com
Media	androidpolice.com
Adult	andygod.com
Adult	angelweb.jp
Education	angle.com.tw
Media	anhuinews.com
Media	anhuiyun.com
Adult	anibooru.com
Tracker	anidex.moe
Adult	anilos.com
Torrent	anime-tracker.aruku.kro.kr
Torrent	animebytes.tv
Adult	animegal.net
Adult	animesex.me
Torrent	animetorrents.me
Entertainment	anitabi.cn
Finance	ankb.ru
Food	anlaiye.com
Food	anlaiye.com.cn
Adult	annamilk.com
Tracker	announce.partis.si
Education	annualreviews.org
IPTV	anren.live
Finance	ansarbank.com
AI	antafu.com
AI	antaq.com
IPTV	antennaamdnoenc.akamaized.net
Torrent	anthelion.me
DNS	antivirus.bebasid.com
Adult	anybunny.org
Adult	anybunny.tv
Business	anydesk.com
Adult	anyporn.com
Adult	anysex.com
AI	anythingllm.com
Adult	anyxxx.me
Adult	anyxxx.pro
Media	anzhuo.cn
CDN	aocde.com
IPTV	aod.xjbs.com.cn
Business	aomedia.org
AI	aorizon.cn
Adult	aoxx69.net
Finance	aozorabank.co.jp
IPTV	ap02.iqplay.tv
Education	apabi.com
Media	api.game.letvstore.com
Media	api.githubcopilot.com
Media	api.groq.com
Tracker	api.installer.xiaomi.com
Tracker	api.jr.mi.com
IPTV	api.leonardpark.dev
Media	api.okzy.tv
Media	api.together.xyz
IPTV	api.visionip.tv
Geo	apiip.net
Adult	apina.biz
Geo	apivoid.com
IPTV	aplay.gztv.com
Media	apm-misaka.biliapi.net
Adult	aporntv.com
IPTV	app.live.112.events
IPTV	app.qatv.cn
IPTV	app.xygdcm.com
IPTV	app.yixianfabu.com
Adult	app756.com
IPTV	appavang.flashmediacast.com
Ads	appcloud2.in.zhihu.com
Tracker	appconsent.io
Entertainment	appget.com
Email	apple.imap.mail.yahoo.com
Email	apple.smtp.mail.yahoo.com
Media	appleinsider.com
IPTV	appletree-mytime-samsungbrazil.amagi.tv
IPTV	appletree-mytime-samsungmexico.amagi.tv
IPTV	appletree-mytimespain-rakuten.amagi.tv
Entertainment	appmedia.jp
Ads	appsflyersdk.com
Website	apptrackpets.com
Adult	appyq.com
Education	aps.org
Health	apteka-april.ru
Health	apteka.ru
Health	aptekiplus.ru
Crypto	apy999.com
Adult	aqdlt.net
Media	aqqmusic.tc.qq.com
Education	arabidopsis.org
